trip_id,taxi_id,trip_start_timestamp,trip_end_timestamp,trip_seconds,trip_miles,pickup_census_tract,dropoff_census_tract,pickup_community_area,dropoff_community_area,fare,tips,tolls,extras,trip_total,payment_type,company,pickup_centroid_latitude,pickup_centroid_longitude,pickup_centroid_location,dropoff_centroid_latitude,dropoff_centroid_longitude,dropoff_centroid_location
355c3de80284a5e57ec723d07ade582c7e326f12,53d18a0c85f3bf6b56ae7d2da5a5f3885d15ac664d5a340f9329a26ee0e38c1543e26f8b28530a9a12afd13b164baa9764a9417d96e981f041199449941ab912,2023-01-12T23:45:00.000,2023-01-13T00:00:00.000,1380,16.3,,,76.0,8.0,41.25,9.15,0.0,4.0,54.4,Credit Card,"Taxicab Insurance Agency, LLC",41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
d679ed192ebf2424270e94f96bf6bf767936df13,0083fcde0fb490b4ec424c63d1d750378f6ad11154d1d4a1cd5388b0b7d16c72eacf606c4d90cbdee388d2a99f3ed24d126ee948ba7c37da0af1d254b8b069cf,2023-01-12T23:45:00.000,2023-01-13T00:00:00.000,600,0.1,,,6.0,7.0,8.0,0.0,0.0,0.0,8.0,Unknown,Taxi Affiliation Services,41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014),41.922686284,-87.649488729,POINT (-87.6494887289 41.9226862843)
c67fcd1a0c20fa9593285b0fec8730c0c128e4f2,c162245b72bbf9a8cba25b26316288ac1195a6df87c26e1fe7bd7822e9e7c177fb00cd6106869325b562e88291430fedf290e8cf678e9f3dd7b7a3551f3674d7,2023-01-12T23:45:00.000,2023-01-12T23:45:00.000,0,0.0,,,28.0,28.0,45.0,15.0,0.0,0.0,60.0,Credit Card,Taxi Affiliation Services,41.874005383,-87.66351755,POINT (-87.6635175498 41.874005383),41.874005383,-87.66351755,POINT (-87.6635175498 41.874005383)
832856ff8b3695bf0f38366bdd086f4ec109f8b3,f54b11bc86d1ab32945f60547e15cbdc14a3b017b2a0ee92fcf22f9e378c5ed919e3d8aca21c82570c0d3562f9d87efc3db6b319a8c2b7ceb722043ebdefb769,2023-01-12T23:45:00.000,2023-01-13T00:00:00.000,598,5.34,,,76.0,,15.5,4.7,3.5,4.0,28.2,Credit Card,Blue Ribbon Taxi Association,41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),,,
f5e92ba757f6cc21ded03facbbf718b0738831cb,81bd1be68731a1bf332a36acf1b420f6762065de39df8a015d2638e53fd3f64d8c2ae2b5411a302fcff4dfc4949923d811b312cd9d50d904c4203b072baa4e5d,2023-01-12T23:45:00.000,2023-01-12T23:45:00.000,237,1.01,,,8.0,8.0,6.0,0.0,0.0,0.0,6.0,Cash,Medallion Leasin,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
90a121052b10af9399829bca04d8cb4de4793b20,5972edb97ae53140d2e4cb8549f1527d9d93491acef5a2b8c2ccbc30d4547205d76ab83cf2a6fcb039263a1a31e4842cd1676be70fa07de0bda8543101c1079e,2023-01-12T23:45:00.000,2023-01-13T00:15:00.000,1140,10.2,,,,,26.75,5.65,0.0,1.0,33.4,Credit Card,"Taxicab Insurance Agency, LLC",,,,,,
528419d9db703d5c1955471c847543afb987811d,97c6416993b8151c499cefeb4d036a85605d391a116b3c657d1215fd8f93106709b2851350eb9b6a88cb995c432a1798982507eda6b3cf580366764ab860d357,2023-01-12T23:45:00.000,2023-01-13T00:30:00.000,2520,48.5,,,,,113.5,0.0,0.0,63.5,177.0,Credit Card,Choice Taxi Association,,,,,,
264371a732a2c018d8b67e5354bec9ee9c590029,356744753023949fa63be6a6d7e0aef31f2d50dd3b0258449c6b8b6d277765da6955b1ef88c72ca79a9db0d3c20b162fce7cd9ec113b49da61c12c2c546915d4,2023-01-12T23:45:00.000,2023-01-13T00:15:00.000,2198,7.2,,,43.0,49.0,26.75,0.0,0.0,0.0,26.75,Prcard,Flash Cab,41.761577908,-87.572781987,POINT (-87.5727819867 41.7615779081),41.706587882,-87.623366512,POINT (-87.6233665115 41.7065878819)
c38ae77261459c0a5a4b91efc64db3e16f4d8cbf,ad3406bedb9f10f12fbb5e1f1f7236e883379fd7b58c64c41fbefce5326dc357532f077507a751d62f5121698539f7f7afcafac1256233b917dfaf0baa78cd8f,2023-01-12T23:45:00.000,2023-01-13T00:00:00.000,366,0.0,,,8.0,32.0,11.0,2.67,0.0,0.0,13.67,Mobile,5 Star Taxi,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841)
df214770796ee77c08d139f18a17c3674dd90179,82bc059c3b13e97341f941d60f772ae9f83687498e91f7c399644ec42449cced734834174cb0a29955229b910c3c9810dc67997226ce38a8600bf7f24d149423,2023-01-12T23:45:00.000,2023-01-12T23:45:00.000,2,0.0,,,6.0,6.0,55.0,13.88,0.0,0.0,69.38,Credit Card,Flash Cab,41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014),41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014)
80cb17d9ddbe099c905e8c26058a9cc45cb8e626,1b84d02f4f9b66792e2b5fb36d19ec7f5a4eb96f26ed6c699eb05d2ffa0f24bc5b459a587b23c7ac1a4ba121d1e3250dc42ac2b5cc5af68fc2d7400bac240430,2023-01-12T23:45:00.000,2023-01-13T00:15:00.000,1911,24.56,,,76.0,30.0,59.0,0.0,0.0,4.0,63.0,Cash,City Service,41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),41.839086906,-87.714003807,POINT (-87.714003807 41.8390869059)
14faee05b5f9f319cb3a0ab99e996fb5380019f9,8105e73e69f876853cb9f5053fed42a9769b84588fa29b5675a78a4f63ef4ea192b7cb6c93e9d2ceda36030b27b5d6a7692574b1b858d30203ae6e3cc9d3ac8a,2023-01-12T23:45:00.000,2023-01-13T00:00:00.000,273,0.91,,,8.0,8.0,5.75,1.0,0.0,0.0,7.25,Credit Card,Flash Cab,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
ba6ac750750c829a3276148f2ae892133573c1c4,ba00e9e869bec19b8a1fda607747c69673802b3a468e206af24177b03010903f9231c91fb51e4aed7d5bab4ce8d015445ef30c2e83b8a57d7438f824ce5bde84,2023-01-12T23:45:00.000,2023-01-13T00:00:00.000,1004,12.25,,,76.0,22.0,31.25,7.15,0.0,4.0,42.9,Credit Card,5 Star Taxi,41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),41.92276062,-87.699155343,POINT (-87.6991553432 41.9227606205)
19774c681221fb2e7720408c091e4ca4ca630786,e34b35da07b018b91f68a25f44455712c65b0795746dc903c7320ba218ccc8e27f0d41ae4003619567080799c98b43a5a4f2575a0baf1020b65b874b872e187d,2023-01-12T23:45:00.000,2023-01-13T00:00:00.000,1126,10.82,,,56.0,32.0,28.0,4.28,0.0,0.0,32.78,Credit Card,Koam Taxi Association,41.79259236,-87.769615453,POINT (-87.7696154528 41.7925923603),41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841)
d137a52c9b93348029fed354ea24467433c5503d,a2158ef23de2c4439fff72b088ffb88499235544a0c8eafd2a4547dcd4581d17bc54d2ccb4e79b08698cefdaa0633df4b7e3c6ea77b868577432c504a4da4223,2023-01-12T23:45:00.000,2023-01-12T23:45:00.000,726,10.19,,,22.0,,26.25,0.0,0.0,0.0,26.25,Prcard,Globe Taxi,41.92276062,-87.699155343,POINT (-87.6991553432 41.9227606205),,,
3d08a71f35ad4741a57164e6f4bc6f841c2c2356,9fba6769e05fbc6ed6d35fadbe7c4b13907439ba4c06e678e7d85b967ac9d3ac15b26924199492a83d7dfd9e6efa044c683d88971c5807947748a72c0acae60e,2023-01-12T23:45:00.000,2023-01-13T00:15:00.000,1226,11.2,,,76.0,14.0,29.25,6.95,0.0,5.0,41.7,Credit Card,Setare Inc,41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),41.968069,-87.721559063,POINT (-87.7215590627 41.968069)
2e42c00b3dfe2ff8b427f13ef580f90eb74e39a9,6f9ad42c1b8aa869fe3f08f654c96e0d2f37364fb9da2dea3f367f024595038f91a51eb0f0b110bd5ff810ebdcc50f8d92c86cf49f3c9258f4930c31102d7c21,2023-01-12T23:45:00.000,2023-01-12T23:45:00.000,368,1.39,,,8.0,8.0,7.25,2.0,0.0,3.0,12.75,Credit Card,5 Star Taxi,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
2c275e5d446989f2ac118d57137a8d19e8abd0f1,02ef8f01232b1b1828f4e5e1b8e8a85cd71b67c449afafbd2dd7ab726b2bb72795fcd00a9bb2477dfa6f8a325bbfde41ae888127ecd354096a1117f5e6fd9e0d,2023-01-12T23:45:00.000,2023-01-13T00:00:00.000,1036,14.33,,,33.0,49.0,35.75,0.0,0.0,0.0,35.75,Prcard,City Service,41.857183858,-87.620334624,POINT (-87.6203346241 41.8571838585),41.706587882,-87.623366512,POINT (-87.6233665115 41.7065878819)
a4057f397e1ae455086592edcd72795ae87fa8a0,2780ead18beaa862cc67315ddabd9d1acaadcd6da82eba38b064d7d6f4acc260b68ef1ae3ce06dad845178107940b3493fa99640f0f70c25d15cf57336ab7b8f,2023-01-12T23:45:00.000,2023-01-13T00:00:00.000,1338,7.03,,,3.0,15.0,20.75,0.0,0.0,0.0,20.75,Cash,Flash Cab,41.96581197,-87.655878786,POINT (-87.6558787862 41.96581197),41.954027649,-87.763399032,POINT (-87.7633990316 41.9540276487)
0d40fa04b659919a61c3935d0ed58b9a1436bd43,6fa0364cac8d604e8a7613c08fdcbe5bfa05e361d4a7585de8caaa7b5f12b0c5b3c3a00fe5e1bfe58c3341d7aa3e0c4ff23cbdf4375dd3e55f20b643e85ab683,2023-01-12T23:45:00.000,2023-01-13T00:00:00.000,1659,11.66,,,46.0,8.0,32.0,0.0,0.0,0.0,32.0,Prcard,Flash Cab,41.741242728,-87.551428197,POINT (-87.551428197 41.7412427285),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
c39833c54947d954a3820238e27054344820036a,5edf1eaf35b6a28d784ef0bcee132312ebff4aeee7a12ac12f3779f4d0726b772d27f1ca01f2e6c4ace29ae02b49caf23d9c50a3a8321604ec716eb92876161e,2023-01-12T23:45:00.000,2023-01-12T23:45:00.000,219,0.85,,,8.0,7.0,5.5,0.0,0.0,0.0,5.5,Cash,Flash Cab,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.922686284,-87.649488729,POINT (-87.6494887289 41.9226862843)
4beb58de337c2205918df372d4aa28a9b1066747,2c6ef81b0ba1f2bbe58cb63f171b872e9e3f53d4c34a3cea273685a97da3bf5e7711767303f028d68f735c5a7acf04d94965ffc332e389515d91ec77cd5ab6dc,2023-01-12T23:45:00.000,2023-01-13T00:00:00.000,1200,17.0,,,76.0,8.0,41.5,11.75,0.0,5.0,58.25,Credit Card,"Taxicab Insurance Agency, LLC",41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
d08eb38041701ce7f9505631a22c2b15e06efbda,9e00db075b98e6b900e33ebc47977f154cd3aaae5385b1724343f4b64000e22fa498c9362452638f5a69dc46503c0f78cce5e455a6ee28cc1c0552cbb63b8495,2023-01-12T23:45:00.000,2023-01-13T00:00:00.000,325,1.0,,,6.0,3.0,6.25,0.0,0.0,0.0,6.25,Prcard,Medallion Leasin,41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014),41.96581197,-87.655878786,POINT (-87.6558787862 41.96581197)
c00f2d4444bbb4b5de92e10678ad46853857d7a9,c8f57a1150c210a9e6b3fcfb24c3d6d0a43d1879b4b9795d12ffb5917f2b77c86a098c8f0a7c2a301ef4ea972985d4e05bd8d52a2f7a1ecca253fb8e81e5755e,2023-01-12T23:45:00.000,2023-01-13T00:00:00.000,420,0.0,,,8.0,8.0,6.5,1.25,0.0,0.0,7.75,Credit Card,Taxi Affiliation Services,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
745af7789364680c9d08eb16e61925ffab41987e,f78d14baa2d1f80febaa17d73381c2eadb406cf4537522e111615ca2ccc9854f515cf1bb9dc9a9f48c4fdbf3e4e3adac120d6c6cc00dcd2aa715276b28bed0ad,2023-01-12T23:45:00.000,2023-01-13T00:15:00.000,1560,16.8,,,76.0,8.0,42.75,9.45,0.0,4.0,56.2,Credit Card,Choice Taxi Association,41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
e04db585f73452ed58c4f22011d576bb9cc59179,2d5970d2ce86bb2ea404275fbdd5fce016b817e71997614162a332641f9f7ab200a73fc14415ef76efa5eaf9877158da4da6f88a4f789c48710c1a23d6774602,2023-01-12T23:45:00.000,2023-01-13T00:15:00.000,1258,7.82,,,3.0,17.0,22.0,0.0,0.0,0.0,22.0,Cash,Flash Cab,41.96581197,-87.655878786,POINT (-87.6558787862 41.96581197),41.94651142,-87.806020002,POINT (-87.8060200025 41.9465114202)
4b3a2067d787a500b96e777ded12b8c03eb12286,a2f9259e36090590c13ea7f18e6b97ab179190b31f5791970b07a8a291e9a5c4441734d6d166f8749b703fc80294c9ad4b705e844f6234e6fa0be9c78da15f73,2023-01-12T23:45:00.000,2023-01-12T23:45:00.000,181,0.24,,,8.0,8.0,4.25,0.0,0.0,1.0,5.25,Cash,City Service,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
1e1d121762e931293b518dc548116b5facfcef14,ebdfb00f38c617622248af90f5f2d6b5b43cd03e9254111fd71b942b6cd87a84fdf38c6e1203d3c8bee77c73fabfb2fc84f3663b1a86f4cc90acbeeabd615f27,2023-01-12T23:45:00.000,2023-01-12T23:45:00.000,120,0.1,17031081700.0,17031839100.0,8.0,32.0,3.5,0.0,0.0,0.0,3.5,Cash,Choice Taxi Association,41.892042136,-87.63186395,POINT (-87.6318639497 41.8920421365),41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707)
d82a57913c143d4fca30446b02c8e1aad783ca2a,6fe3a00b45ce19e32d13df6abf236857b542db5a6bfed7ae16a090dc02f8d93f269f9b2b0b39e919cfad668d506db73a37f0787b1334b335016ccbd44531f626,2023-01-12T23:45:00.000,2023-01-13T00:00:00.000,954,6.8,,,6.0,32.0,19.75,0.0,0.0,0.0,19.75,Cash,Flash Cab,41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014),41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841)
4a139cd6d4ce6a674202d695ab1255c77bcd7fdb,8e08799f421f71f00bb9ded6011b7e5369296773e81ad078ae697fb824355684a43c4f160084e6a69d998ac44b91602d11ce5ef89ceda6fadefa2a9bfe404c3e,2023-01-12T23:45:00.000,2023-01-13T00:15:00.000,1652,16.87,,,,8.0,42.25,9.35,0.0,4.0,56.1,Credit Card,Taxicab Insurance Agency Llc,,,,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
14e8a8790ca10b86d68788f7259b344d80c760b1,5d7801992a88d2d1340e703e6ff8efd44302443c3e40589842f98b2859cd9f46e3ae6ecbbf7faf3253d115a3d81eb2d1e4d8ce59e995f10581067a9d0bfb993e,2023-01-12T23:45:00.000,2023-01-12T23:45:00.000,214,0.83,,,8.0,8.0,5.5,2.0,0.0,1.0,9.0,Credit Card,5 Star Taxi,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
d7d6b4117556dbc7e8f5070e2c2cb29737f66d19,6c87f1d023a9d7146ae81b6aa4648bf98cec52cceb9f0854f80a246c81d94ffae05dd954ea58f3a3e82f2bc4793dc9cd826a6c3fdd5af3640dae2c2fe06e387e,2023-01-12T23:45:00.000,2023-01-13T00:15:00.000,1380,13.2,,,56.0,24.0,34.0,0.0,0.0,4.0,38.0,Cash,Taxi Affiliation Services,41.79259236,-87.769615453,POINT (-87.7696154528 41.7925923603),41.901206994,-87.676355989,POINT (-87.6763559892 41.9012069941)
