trip_id,taxi_id,trip_start_timestamp,trip_end_timestamp,trip_seconds,trip_miles,pickup_census_tract,dropoff_census_tract,pickup_community_area,dropoff_community_area,fare,tips,tolls,extras,trip_total,payment_type,company,pickup_centroid_latitude,pickup_centroid_longitude,pickup_centroid_location,dropoff_centroid_latitude,dropoff_centroid_longitude,dropoff_centroid_location
74288f30bbddc23cce08b97ad57536d033fdb2c6,ed17822a864c82f0ac8c3110918dacfa804f66b06d9668289cb6d507d300f79adc991ce01dbfcd09b84b1aba420e74a49c5e30ba1e4d03e5966cdc1a225f7991,2023-01-09T23:45:00.000,2023-01-10T00:00:00.000,777,7.6,,,76.0,,20.5,6.0,0.0,9.0,36.0,Credit Card,City Service,41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),,,
17ecd91f718aa01d095bcc1adcd737b079c07fc5,ee6216cc0f10e2d9b4a4e875fa910a413dde12495038a5d5467ff1182f97f44099b1793982254ccecea9a7811d22d4b38306492d3e64cf27945dba1aba7f3309,2023-01-09T23:45:00.000,2023-01-10T00:00:00.000,1404,14.65,,,76.0,,36.5,8.0,0.0,3.0,48.0,Credit Card,Star North Taxi Management Llc,41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),,,
cbd2c9de5db40b99c8dd63ba5be4eb69b94bfb71,177e33355372f5cdbb5a2c5d0295c7576b865c622ef1ce4882c0f6a6e4ae72d24ca32e159aa0498ba2af3aed858e7c2e0b0b123d1728a573fe4132d5c02f0177,2023-01-09T23:45:00.000,2023-01-10T00:15:00.000,1440,14.7,,,76.0,,37.0,0.0,0.0,6.0,43.0,Cash,Chicago Independents,41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),,,
1600ff7d87dbada3431c2ee9eaba88845a6fbb84,f531c46139ca165aca678e0c76a0bb0cce3443d5afbd7ede14953911978a8a38e0b080da897b3a129a328f346ea7cc94ca1b24a72f03532eb0ec8897f1a898e9,2023-01-09T23:45:00.000,2023-01-10T00:00:00.000,1251,15.55,,,76.0,,38.25,10.0,0.0,24.5,73.25,Credit Card,Sun Taxi,41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),,,
ae449d68e3f84ff1a47a1dfddf3ac43187468d7e,6b8bec9d4caa49041a1f5d31240ff8fa2e4c571aec89212efffdb018e288409c56b8659ff555e920b65af1f26b23cffe8c63f656f9875ea1a44b393ecd40a149,2023-01-09T23:45:00.000,2023-01-09T23:45:00.000,256,1.0,,,8.0,8.0,6.0,0.0,0.0,0.0,6.0,Cash,City Service,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
691d34c7c82b79b319c5f105c8a1e4a0e42e0b9d,2ac720a815ee33389a480014503ab50ff33b7008f55397e11b81ac22aca4288088d980b9c31097dd3224cbe6bd77af0e8edef94c80fa2c6d9a65b3954b1d154d,2023-01-09T23:45:00.000,2023-01-10T00:00:00.000,1186,15.94,,,,,39.25,12.95,0.0,25.0,77.7,Credit Card,Taxicab Insurance Agency Llc,,,,,,
78e1395d4cbe142881c6dec631133a2d5a9ab1ff,904222fe7d2f8f53ac179a524c63eebb02300ec21b573d542909496678acb55f1108655fff1b594a9cac029696d320f67e06adc2af6c8f9c4179dcf9d0729554,2023-01-09T23:45:00.000,2023-01-09T23:45:00.000,4,0.0,,,8.0,8.0,30.0,6.1,0.0,0.0,36.6,Credit Card,Sun Taxi,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
7db340e83f4c02053489c328151c1fedcd1cb627,f6138aa35e1fb074eb79fbe29f512b6153dca3593d8cd2405a000c6f4d5c1442f37650ea887177dbc3a5e3d91bdb43464f22a748a305285351fccc9d5dcc03ed,2023-01-09T23:45:00.000,2023-01-09T23:45:00.000,0,0.0,,,28.0,28.0,3.25,0.0,0.0,0.5,3.75,Cash,"Taxicab Insurance Agency, LLC",41.874005383,-87.66351755,POINT (-87.6635175498 41.874005383),41.874005383,-87.66351755,POINT (-87.6635175498 41.874005383)
90f8bc60a57637e4e8d207d9c9116aff593e9f8d,b5a0dd68699c0bb8cfe22442f438e3291ad2f57aa69241b9c61b20899b8aca93f1a0dc1e6a324355f51a78420fc2657e60bf1b834dc04753038f8496ad71f044,2023-01-09T23:45:00.000,2023-01-10T00:15:00.000,1560,18.3,,,76.0,33.0,45.0,10.1,0.0,5.0,60.1,Credit Card,Taxi Affiliation Services,41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),41.857183858,-87.620334624,POINT (-87.6203346241 41.8571838585)
bdf0d9e245bfc10a85a163977cb63262b3492ee5,58777f33ac153ba7f5e498f5a0742e3a5b983c89af6cdd3a7c007fc125c88d216fdc5dceb8b6bf6381ee98b0a1fd3ec2e77460a3ff015bf133bab5f3540dbb76,2023-01-09T23:45:00.000,2023-01-09T23:45:00.000,8,0.0,,,,,34.0,6.9,0.0,0.0,41.4,Credit Card,City Service,,,,,,
5555524f0437f48ff3b51e6637f3f3d264d899a5,3c814d3baedca9be4de8ddb5547c7dec404a08e148740ee0e371d1114fc63a01a587a8823b97cc9b96bf98b58764598ed1e3d763d54572c11b9feadaa3dabb85,2023-01-09T23:45:00.000,2023-01-09T23:45:00.000,811,8.79,,,76.0,12.0,23.25,5.55,0.0,4.0,33.3,Mobile,Sun Taxi,41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),41.993930128,-87.758353588,POINT (-87.7583535876 41.9939301285)
fbe3446c29e32faa137fa09a39513a06a3b0af01,2f8c51760f8358b29119959a9a4864d3d320e18a642b598248ccab958908a1da90ed708a7665d4a22a6c0c986b048239e4cd8fcff79c744d5ea2713259678b6a,2023-01-09T23:45:00.000,2023-01-10T00:15:00.000,1892,6.37,,,6.0,3.0,22.75,0.0,0.0,0.0,23.25,Credit Card,Flash Cab,41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014),41.96581197,-87.655878786,POINT (-87.6558787862 41.96581197)
89d07fbcc037b9063d4133b24957ea1c9f5c64d3,77c6fba4d0a2da456dff78ca16b5415851191f103f2bc90b16e6a939ea07f0afce1298104481fbe8c9bf121872a5cdb5f3a890d7020dc2071ff4776934401ef4,2023-01-09T23:45:00.000,2023-01-09T23:45:00.000,0,0.0,,,8.0,8.0,3.25,0.0,0.0,0.0,3.25,Cash,Flash Cab,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
7baee414beed5f2aa47ea0b770e9e5f673ec0380,1a1189d1e9f4f676bbeaf49903912684b94453576a234f5d936dd20a4c68663576906b385222d8e26caaacefdad8a154d7dd0cda53857350c7ea755e7a51bcfc,2023-01-09T23:45:00.000,2023-01-09T23:45:00.000,428,1.43,,,8.0,32.0,7.25,0.0,0.0,1.0,8.25,Cash,Sun Taxi,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841)
84fdd5f8be9d8d32054c8281b6b9e4da8142d94b,864e0bed592c7a476208dbb4d719f853c84d7d5e8d322ae93fa152b299b9dd52c1d91ebe6c1377adbc0678e69e3e5a1d013a4c7ce998dc476cca0e55275f077f,2023-01-09T23:45:00.000,2023-01-10T00:15:00.000,1448,11.41,,,,,29.75,7.25,0.0,6.0,43.5,Credit Card,Star North Taxi Management Llc,,,,,,
2c448a98c1c481db17520ff2c7cd0b415ceda7b0,ff60dabe17243a25435dcaf430a8b31615374bfc6be8416ff770306b39478cf34a5adedd497213f79bc39863f1048b62a3b7ceb4623d226104e44e82fae2438f,2023-01-09T23:45:00.000,2023-01-09T23:45:00.000,603,6.52,,,8.0,77.0,18.25,0.0,0.0,0.0,18.25,Cash,Flash Cab,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.9867118,-87.663416405,POINT (-87.6634164054 41.9867117999)
4ab006356833f5d905cef5e68d438fa7ddddbdd5,0602c4dcde4b0fa95e24da18797128a90565512392fffdd4884a10eab50d59e27122f19b53c3ee249986f24a28fff31c8cf5785ddda764e236060e63d85e510e,2023-01-09T23:45:00.000,2023-01-10T00:15:00.000,1369,12.37,,,42.0,75.0,32.25,0.0,0.0,0.0,32.25,Prcard,Medallion Leasin,41.77887686,-87.594925439,POINT (-87.5949254391 41.7788768603),41.689729914,-87.669054403,POINT (-87.6690544032 41.6897299145)
7e86d31335757b7ff52e4a4d59bab365b703b10a,c54481366d44d8c3011e54e798279f735ed2b51d200a76f81e6fd2f763f5e69d27da4d63c03a7186e16a5ecfda77c50ffc566372fa1a65d78ee5b3b37137e934,2023-01-09T23:45:00.000,2023-01-10T00:00:00.000,1128,9.29,,,8.0,1.0,25.75,0.0,0.0,0.0,25.75,Prcard,5 Star Taxi,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),42.009622881,-87.670166857,POINT (-87.6701668569 42.0096228806)
96fd45c6d62cf773b5865e37f560badb3e9bde2c,805857b679797dfe185017d79e00742e3f1a6e46f2ad28704990b7d1d810aad48a46873b9960e6188fba588312f0939e46bc31aed2c03dd195c8f164edae3490,2023-01-09T23:45:00.000,2023-01-10T00:15:00.000,1404,18.53,,,,28.0,45.5,7.5,0.0,4.0,57.5,Credit Card,Flash Cab,,,,41.874005383,-87.66351755,POINT (-87.6635175498 41.874005383)
b35965054b6577776e41df0cc536113e444b4467,0f846a75c6e6a4a065d188e1a4c41eb2f8794a2fc073b1338d79c7c42a6ba625e064022f9d7f71e8cb61a08e371ee7289431ade0dd5f5a6e4b0aae94178f1860,2023-01-09T23:45:00.000,2023-01-10T00:00:00.000,1371,17.97,,,76.0,8.0,44.5,9.8,0.0,4.0,58.8,Credit Card,Flash Cab,41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
5fbe04138518cf7e5d44e6235e4e919f1c77e023,2f8d46355fd3b0b10047ddfe612950c2c020fb8db8e4b08e5711dc209b2cc935870d917faf312d1757df0f1918ee4062545bc92506e66dc5261a5b8f5e1579b0,2023-01-09T23:45:00.000,2023-01-10T00:15:00.000,1577,14.76,,,56.0,7.0,37.5,8.4,0.0,4.0,50.4,Credit Card,Flash Cab,41.79259236,-87.769615453,POINT (-87.7696154528 41.7925923603),41.922686284,-87.649488729,POINT (-87.6494887289 41.9226862843)
f64faf1d66d6248a5c2bda98708448daca1dab23,153cb22f850a08c9f53fad42c06ae36f72e23b58abeeaaa38dbda50123ad9387fa76bb8dd4b0d45039adb61efaefda573b7f0cd7a9e177de58b31fdd806172ec,2023-01-09T23:45:00.000,2023-01-10T00:00:00.000,1234,18.05,17031980000.0,17031839100.0,76.0,32.0,44.0,12.12,0.0,4.0,60.62,Credit Card,Chicago Taxicab,41.97907082,-87.903039661,POINT (-87.9030396611 41.9790708201),41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707)
25c666bb8a8d4824e6d7d2b8a00a0cb566b9a614,1d8661cf286a18a5105e132056c2aadf0b81a551e440fe24a277bd7788b745781717403d591c77238dee781850e9d9ca17c5afb07b61cf15569d98ff41caf179,2023-01-09T23:45:00.000,2023-01-09T23:45:00.000,282,1.2,,,,,6.25,2.02,0.0,0.0,8.77,Mobile,Chicago Independents,,,,,,
7c289f4ad93dc7801b44b986df9c32bbf0e9e2e6,3497d2b935bf09123c257fd1ff03b4ca266e067fac8e97007b30bd3e5138ca4988760b37ee60b57ccf32fd220729611e04a99d769bcd0d06c5d64911df2f1da1,2023-01-09T23:45:00.000,2023-01-09T23:45:00.000,360,0.0,,,33.0,34.0,6.0,0.0,0.0,0.0,6.0,Cash,Taxi Affiliation Services,41.857183858,-87.620334624,POINT (-87.6203346241 41.8571838585),41.842076117,-87.633973422,POINT (-87.6339734222 41.8420761168)
114e6c5151ba97d935f7cc5091bb53c64c1bbcbb,a5af44e477d4a113284fc380e77366cecd26cf2d5dcf668a27be74b6eb2b50ad4c73271ffb06bbd4e7d22b1369bcaf63e6b416ee94ea20d07a8328674eb9be91,2023-01-09T23:45:00.000,2023-01-10T00:00:00.000,765,9.7,,,22.0,29.0,25.25,0.0,0.0,0.0,25.25,Prcard,5 Star Taxi,41.92276062,-87.699155343,POINT (-87.6991553432 41.9227606205),41.860190019,-87.7172201,POINT (-87.7172201 41.8601900192)
4d97fbcf2aa3750d2adaa1d1bc092713fbecf811,9e402f28d4da35014d6f3171cf85336476cebfccf7904890ade2c60e59cbea30c5c169ee75b6d7e764d25d327b9c047a014c01673b61a9069d6bb6f7e023fe9c,2023-01-09T23:45:00.000,2023-01-10T00:00:00.000,1500,0.0,,,76.0,,37.75,0.0,0.0,26.75,64.5,Cash,Chicago Independents,41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),,,
eda4af847feecab98e52dbab17af3aabdd2ea561,cf5f0f5970c4961f96199dfcb1b11c9835a7fa2db48ff06a4ea0f99f2c14328e0cf5114f2419049133c1ef9d9cbd532e37c5ef642098f55d01ee7ac3b71ab7aa,2023-01-09T23:45:00.000,2023-01-09T23:45:00.000,10,0.0,,,14.0,14.0,3.25,0.0,0.0,0.0,3.25,Cash,City Service,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),41.968069,-87.721559063,POINT (-87.7215590627 41.968069)
1ddf5c727ab1d0a5ac06820ee7090841eeff63f9,f7702c24e158419dab2ab9901f181b533f0d43392b52bc3b57348fdcbb275106d8f63ad5d96f154169e88fe91a99043475c9b28eb852d31bc2c5281a8445cff1,2023-01-09T23:45:00.000,2023-01-09T23:45:00.000,39,0.0,,,32.0,32.0,3.25,10.0,0.0,47.5,61.25,Credit Card,Globe Taxi,41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841),41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841)
ec18f235d26fd8aa980e3c6a0b4f3c8e025e6635,ea9c7f865233f880e5f00abb728092901eeaf52c85a8c1dc97f117e85dd7dfadd30a8d2f6f61d627e780a22bec39d98a24ea56e022d3b6b8501b182a933c9ca7,2023-01-09T23:45:00.000,2023-01-09T23:45:00.000,120,0.5,,,8.0,8.0,4.5,0.0,0.0,0.0,4.5,Cash,Choice Taxi Association,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
e30cfef77cf544814cf2d2926c8b35badc3274e8,9925605b15529d1ee587464258891d45685eaed9dce5745a45eb4ca567c49a1ed929354d901ef414807f69c98586b27b6a6d2f4a4637d562da088ba3645a645a,2023-01-09T23:45:00.000,2023-01-10T00:15:00.000,1320,16.9,,,,,42.25,9.3,0.0,4.0,55.55,Credit Card,Choice Taxi Association,,,,,,
1c3da4fe8d41d0fdd9f0ad10f8766f754c02e9ab,eddec198962a7737ebf2d9cbc621da2f8ff2f636499af0be1355e163888b228cd8a43997c0ada5376f46c940c41027448c30b6d63b63a6707e00c121ac104fbc,2023-01-09T23:45:00.000,2023-01-10T00:15:00.000,1058,13.92,,,76.0,,34.75,11.85,1.5,22.5,71.1,Credit Card,City Service,41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),,,
c2a2dd4cb7fe20db6c634a4153d5f46b6792b770,4f78222d267c08ee7267810e5f3f2241dc61bf1396d036c6189ff55bcaae7cdfa05b4acffb30de62a7062274c8eb0d56ae93a1abf01e9d19abcbb7ede28380f1,2023-01-09T23:45:00.000,2023-01-10T00:00:00.000,840,6.6,,,8.0,3.0,19.0,3.9,0.0,0.0,22.9,Credit Card,"Taxicab Insurance Agency, LLC",41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.96581197,-87.655878786,POINT (-87.6558787862 41.96581197)
eff9bd1b68412792d16706a79031c150c6c36803,34766262f2e312774b1ad4651b99dc23b780dbd00b658fd9425073c510a15d39b21d2c5835fdf71c447ecadcdf2211013d245331c588b302a74eb3128c5b0f83,2023-01-09T23:45:00.000,2023-01-10T00:15:00.000,1139,17.65,17031980000.0,17031839100.0,76.0,32.0,43.0,7.12,0.0,4.0,54.62,Credit Card,Taxicab Insurance Agency Llc,41.97907082,-87.903039661,POINT (-87.9030396611 41.9790708201),41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707)
ae23daba7d1756c3720d9b66216b147f9e6e4732,515dbaaba624daeb95c3dfefb93bfc1764b99ed2ff96b71d422032764ae18c074537372c852fc523e497c5cc5227606e7edea21ed4f4b17ffb22f388c07e9863,2023-01-09T23:45:00.000,2023-01-10T00:00:00.000,420,1.9,,,76.0,,7.75,0.0,0.0,4.0,11.75,Cash,Taxi Affiliation Services,41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),,,
a7adce0c63a190794617d90c5daa91b7d95ebb2f,fdb16324f07e66dd7338161569ae6991f89e38884bac4a530dfdce01b1704d9d1f8cdd1348cfb85d3c234cddbb9d73a2bd69fd57e449b4d6928de0856bc60cac,2023-01-09T23:45:00.000,2023-01-10T00:00:00.000,711,7.68,,,8.0,16.0,21.25,0.0,0.0,0.0,21.25,Cash,Sun Taxi,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.953582125,-87.72345239,POINT (-87.7234523905 41.9535821253)
b3c5cd69a6371dc632570b4fb99ae99631e2f548,90800746da6ccbc73d3233fe1e5f87cb9c446f9fa6b997d56d57bb69a622f0698fd26f3ea8408a982c54baef3fc53b81ac365faed3999b5cc01d4d5549347e42,2023-01-09T23:45:00.000,2023-01-10T00:00:00.000,1260,10.0,,,32.0,43.0,27.25,0.0,0.0,0.0,27.25,Unknown,Taxi Affiliation Services,41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841),41.761577908,-87.572781987,POINT (-87.5727819867 41.7615779081)
5f4fbecc33fbe091e442f747166fb9884690bf5a,e64c125ab06441db8101d7c98eec723e18c3dcd1cf39f8387d792ad8477f0a3a56dee2881e25cee7c9e929bba5d35c71bdfdb66781a521059a4a5b798d0458e0,2023-01-09T23:45:00.000,2023-01-09T23:45:00.000,420,1.5,,,28.0,28.0,7.0,0.0,0.0,1.0,8.0,Cash,Taxi Affiliation Services,41.874005383,-87.66351755,POINT (-87.6635175498 41.874005383),41.874005383,-87.66351755,POINT (-87.6635175498 41.874005383)
397e1129e78e5f52cdb63a6e5da5207754e1dd88,03906d62f91d139ab93f74f50d1b208805b7fbb61e8d1e414a446e6e4432a07c7e297c4aab3835173aa7e6c20088ddb3f86c6fb75cae7d6c90a483181772c2bb,2023-01-09T23:45:00.000,2023-01-10T00:15:00.000,1727,23.07,,,76.0,30.0,55.75,0.0,0.0,5.0,60.75,Cash,5 Star Taxi,41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),41.839086906,-87.714003807,POINT (-87.714003807 41.8390869059)
072331e1b0a7a87db3768d888edbf6586dcdab60,9b6ede7d36f53ba56a1ec8882cc17703224ac426ba9ef9d9bb9e030c65941f16af594863f89a22e969c954ff04921ce60214e40b256607e2153b1d6f41fda103,2023-01-09T23:45:00.000,2023-01-10T00:15:00.000,1275,12.58,,,,24.0,32.25,0.0,0.0,4.0,36.75,Credit Card,Taxicab Insurance Agency Llc,,,,41.901206994,-87.676355989,POINT (-87.6763559892 41.9012069941)
758392cbea3bbbbfc0065c9d1e4307c6a6a0aeb1,5da013ec65199c182be94d5f8a640d1f0981620378d3f049dd54130737aab7cfd001918946c8ece01c3565a76531d192a719590c8b2abe2909777162ee50fc5e,2023-01-09T23:45:00.000,2023-01-10T00:15:00.000,1226,15.16,,,,7.0,37.75,8.45,0.0,4.0,50.7,Credit Card,Chicago Independents,,,,41.922686284,-87.649488729,POINT (-87.6494887289 41.9226862843)
36750469f4497cd1daae4d6e5b0a8733f4a46994,171ec426eaf8f54c5acbb7e3fde8e0683bfa6042af0b00e428e650cd9bc909011a2517de5b32358b9cb9d9ad3d5a5b26bbb14a09f8b7f5c1c9a37fa22f26f7a7,2023-01-09T23:30:00.000,2023-01-09T23:45:00.000,1014,5.06,,,32.0,23.0,16.25,0.0,0.0,0.0,16.25,Cash,Flash Cab,41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841),41.900069603,-87.720918238,POINT (-87.7209182385 41.9000696026)
1f5fc4dcf0605cee250b0774bf0049a82aea747b,66d3807bc1b0bcf7c3b90c19f7c13356cdd60995199804afe2355e2736bf4a56d616f7f783596da3bdcb6b755c43d8b26818486f213604c04b6ebbcd9b99abc8,2023-01-09T23:30:00.000,2023-01-10T00:00:00.000,1648,13.41,,,28.0,49.0,36.75,0.0,0.0,0.0,36.75,Prcard,Flash Cab,41.874005383,-87.66351755,POINT (-87.6635175498 41.874005383),41.706587882,-87.623366512,POINT (-87.6233665115 41.7065878819)
006aebb1a18dff6ee3b9670391514d6615c86852,ea9c7f865233f880e5f00abb728092901eeaf52c85a8c1dc97f117e85dd7dfadd30a8d2f6f61d627e780a22bec39d98a24ea56e022d3b6b8501b182a933c9ca7,2023-01-09T23:30:00.000,2023-01-09T23:30:00.000,420,2.8,,,8.0,7.0,9.75,1.95,0.0,0.0,11.7,Credit Card,Choice Taxi Association,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.922686284,-87.649488729,POINT (-87.6494887289 41.9226862843)
94214093c2732ec09333bfa9cfb4735d5fc540ce,eb0fb401f1b118e7a8618e45d2e919bd104b11dd4dd5b0d9554cb7bfc464ef746c1d6773bbeec1d2bf9ada0c078e3b4fa63a5f7055f705448adfeb0198a46eb2,2023-01-09T23:30:00.000,2023-01-09T23:30:00.000,697,5.24,,,28.0,6.0,14.24,2.46,0.0,0.0,16.7,Mobile,Taxicab Insurance Agency Llc,41.874005383,-87.66351755,POINT (-87.6635175498 41.874005383),41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014)
e9f5a229c978e3ca895247e7d62989514e526ce4,7e62180fd8402ef87fb6d789a65bd64251e62d34f66b999fecff86ac71e0cf7a1ca1c22093ee3f7de8d521259887fa4c4c46c925b87b6cf12ebe80066d1caa63,2023-01-09T23:30:00.000,2023-01-09T23:45:00.000,720,0.3,,,7.0,28.0,16.25,0.0,0.0,0.0,16.25,Unknown,Taxi Affiliation Services,41.922686284,-87.649488729,POINT (-87.6494887289 41.9226862843),41.874005383,-87.66351755,POINT (-87.6635175498 41.874005383)
