trip_id,taxi_id,trip_start_timestamp,trip_end_timestamp,trip_seconds,trip_miles,pickup_census_tract,dropoff_census_tract,pickup_community_area,dropoff_community_area,fare,tips,tolls,extras,trip_total,payment_type,company,pickup_centroid_latitude,pickup_centroid_longitude,pickup_centroid_location,dropoff_centroid_latitude,dropoff_centroid_longitude,dropoff_centroid_location
bc69b65c354848114d1391e6082e1dc3bede9a7e,158bdb99c0944908e89681ab608203e360f6e359ad4d94ec66617bb6bbb09f1ba7472a0a7d43a8ef444c7218eba2ee8fe5ddab92691f52663915dabe84a03236,2023-01-13T23:45:00.000,2023-01-14T00:15:00.000,1854,8.92,,,16.0,,30.0,0.0,0.0,0.0,30.0,Prcard,Flash Cab,41.953582125,-87.72345239,POINT (-87.7234523905 41.9535821253),,,
8a52a87b1c16a5a11272c4c6ee3b510e98a9238d,4c44c95be8b37539aff5ca9e7840cd7951ebf1fa73d62ed3d6b10ec6d2d989ea511d9093cbb739d708c85294f87e9ee27112d5b717c0685fab080f43458a38f4,2023-01-13T23:45:00.000,2023-01-13T23:45:00.000,312,0.95,17031081600.0,17031081300.0,8.0,8.0,11.0,5.0,0.0,0.0,16.0,Mobile,Taxicab Insurance Agency Llc,41.892072635,-87.628874157,POINT (-87.6288741572 41.8920726347),41.898331794,-87.620762865,POINT (-87.6207628651 41.8983317935)
5b1b71ffb63e660fa634b44c3582783b46954152,96c3fa383c9adacc965af778248d6ef1b3a20ada7e623e4985796abe3c1d7830790ffca74dfbf1cc755449845f215fade690da814458bd85e4387a6470acf64f,2023-01-13T23:45:00.000,2023-01-13T23:45:00.000,82,0.16,,,14.0,14.0,3.75,0.0,0.0,0.5,4.25,Cash,Flash Cab,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),41.968069,-87.721559063,POINT (-87.7215590627 41.968069)
0829d8edc59e55c074c48eb8ac3c8a995d61f8f5,36add30222345794b60adf964631e6a1994b1a77c74105252a2841c07f883b2260c14571bd2d588607f0025d3c9377195275a0baaa415a51181b4b975e7480c6,2023-01-13T23:45:00.000,2023-01-13T23:45:00.000,359,0.93,,,8.0,24.0,6.0,4.0,0.0,0.0,10.5,Credit Card,Sun Taxi,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.901206994,-87.676355989,POINT (-87.6763559892 41.9012069941)
f95e97d16fb7e4e5155f3404840e02bcc904b764,04b96cbbdcfe5b7cbb6884bc1b922819466f652662ead83eac149f6c108ce8ffd4bd7298abbe9ea2c33712f922a16f680c3543e2dbdbd929a8f1a8f44265d1ba,2023-01-13T23:45:00.000,2023-01-13T23:45:00.000,335,0.0,,,28.0,8.0,11.0,2.67,0.0,0.0,13.67,Mobile,5 Star Taxi,41.874005383,-87.66351755,POINT (-87.6635175498 41.874005383),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
c153ac4f77351803580e2c46a775011e7a13e44a,2d5970d2ce86bb2ea404275fbdd5fce016b817e71997614162a332641f9f7ab200a73fc14415ef76efa5eaf9877158da4da6f88a4f789c48710c1a23d6774602,2023-01-13T23:45:00.000,2023-01-13T23:45:00.000,643,0.87,17031839100.0,17031839100.0,32.0,32.0,7.75,0.0,0.0,0.0,7.75,Cash,Flash Cab,41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707),41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707)
4eadb2040ec09139686511d96c39457dc0d68d31,1ba56b296b0d930b10a926807d5c67ff0f2ff5005dfb0323a9e601ab36e969e1aa641cd601b39b0eba1568d2a3ae8555029c8444f78f710be46b66a5bb2cf690,2023-01-13T23:45:00.000,2023-01-14T00:00:00.000,993,9.47,,,8.0,25.0,25.25,0.0,0.0,1.0,26.25,Cash,Star North Taxi Management Llc,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.890608853,-87.756046711,POINT (-87.7560467111 41.8906088526)
51a5751edf997868f1a24eb90b887c31e8938f01,1faf91220a6cf3f0796171853d220b94ea854732990c5674ae519cfa76806973dc8ff011cec176172e51e2622a8edb6c619ddc30fe5a4a0c1e6f58d46d948644,2023-01-13T23:45:00.000,2023-01-14T00:00:00.000,1216,15.16,,,76.0,7.0,37.75,10.56,0.0,4.0,52.81,Credit Card,Chicago Independents,41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),41.922686284,-87.649488729,POINT (-87.6494887289 41.9226862843)
769e1c65a874dbe0d13b9741c9a2d4f97fa28dda,2db2ec3555e44930a5d41596cb7935af41c30c30381672d3dacbddba622be2709acc6d1a40ae60e8c735765cc25983ce4a49e971b2ad6e256f413c5aefcf4606,2023-01-13T23:45:00.000,2023-01-14T00:00:00.000,593,6.29,,,8.0,3.0,17.5,0.0,0.0,0.0,17.5,Cash,Globe Taxi,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.96581197,-87.655878786,POINT (-87.6558787862 41.96581197)
9a31b91dc36a3d8427b6925f27760e0d25853d84,bbf91e67201de7487dbeb23021a9a741e36d8d65175def3249a32791c5fbd75edb5462654390509a1b1e6b94060baab0aeb605fcb10090f570de0b32aa90ba97,2023-01-13T23:45:00.000,2023-01-13T23:45:00.000,720,0.0,,,32.0,24.0,15.0,0.0,0.0,1.0,16.0,Credit Card,"Taxicab Insurance Agency, LLC",41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841),41.901206994,-87.676355989,POINT (-87.6763559892 41.9012069941)
f3185e18cac64b60c187a8a48170c4527dda61c0,2ec5c47128a98f946f5f1382680e6e48752eb935542ad1a4c677c6087f0f7cfbdb58bf0e89266831de58c84ee070dab506aae0a96ff1ce2eb9858737f172aef1,2023-01-13T23:45:00.000,2023-01-14T00:00:00.000,939,4.03,,,7.0,4.0,15.94,3.98,0.0,0.0,19.92,Mobile,Chicago Independents,41.922686284,-87.649488729,POINT (-87.6494887289 41.9226862843),41.975170943,-87.687515515,POINT (-87.6875155152 41.9751709433)
38088613e972caf2f0bf2d90e8c8a733dd827302,b9ce4a1df5c8bf18e20212f8310e1b1e72b44dff6c9157ecd9cf5174643e0983e9ee0cd67b8596b2d74f4d1571fc7108d2030bf17741a9dcaf9433e1f615176b,2023-01-13T23:45:00.000,2023-01-14T00:00:00.000,806,4.16,,,7.0,23.0,13.25,0.0,0.0,0.0,13.25,Cash,City Service,41.922686284,-87.649488729,POINT (-87.6494887289 41.9226862843),41.900069603,-87.720918238,POINT (-87.7209182385 41.9000696026)
05fee7fd1cfd28bced711fc5ec63abc9a9e03f6e,e88e44c3a70002c1612d2e06cadeb38dcf23a697a15adda054c06a5bab688be0e25b14e435d61f897c0c9abdcc6b13a6af7c190f14245a73b7e690a3342b22bb,2023-01-13T23:45:00.000,2023-01-14T00:00:00.000,1085,2.92,17031833000.0,17031330100.0,28.0,33.0,12.3,0.77,0.0,0.0,13.07,Mobile,Blue Ribbon Taxi Association,41.88528132,-87.6572332,POINT (-87.6572331997 41.8852813201),41.859349715,-87.617358006,POINT (-87.6173580061 41.859349715)
d4968ae7fdcc8015703b5fa2d5c2e880bd01a164,a10539d2dd36e2367b15e1724fab054677f286a13b262d09fad85388bfc94dc70bbdb6442f0b88bf88180a26df1f54874490781f7f8e1dcd9586eedddf5cd36f,2023-01-13T23:45:00.000,2023-01-14T00:15:00.000,1320,17.72,17031980000.0,17031081700.0,76.0,8.0,43.5,4.0,0.0,4.0,52.0,Credit Card,City Service,41.97907082,-87.903039661,POINT (-87.9030396611 41.9790708201),41.892042136,-87.63186395,POINT (-87.6318639497 41.8920421365)
566b6e0d2bf18935159a1c8f3b9e631a9b27adb0,ff5a3bcec871b7dd99b5eb851c17f4198eec9e3d4d1ecea766865da5484ef0a040ebc53d0afdbf612ac005c0bd445ee6db84b0d04b8ff66e79583fd4ea425e7a,2023-01-13T23:45:00.000,2023-01-14T00:15:00.000,1500,10.7,,,32.0,1.0,29.0,0.0,0.0,0.0,29.0,Cash,Taxi Affiliation Services,41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841),42.009622881,-87.670166857,POINT (-87.6701668569 42.0096228806)
4254e266fe5e982cb632a47bbbf79c099965c701,6fe3a00b45ce19e32d13df6abf236857b542db5a6bfed7ae16a090dc02f8d93f269f9b2b0b39e919cfad668d506db73a37f0787b1334b335016ccbd44531f626,2023-01-13T23:45:00.000,2023-01-14T00:00:00.000,459,3.08,,,8.0,6.0,10.5,0.0,0.0,0.0,10.5,Cash,Flash Cab,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014)
ac972d10505302d42e3ed0eb84cb682d44ee23dc,dd2844d5f13c91c2d50ff5092bacd0f339c5b3c17376b56fa06e0acf5a7142a133994bb6aa0c8d7bbf24684cc8ed4d566533121b031f5dd76787b8bb7b1abf01,2023-01-13T23:45:00.000,2023-01-13T23:45:00.000,601,2.35,,,24.0,8.0,11.0,2.74,0.0,0.0,13.74,Mobile,City Service,41.901206994,-87.676355989,POINT (-87.6763559892 41.9012069941),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
579084070edfeb99763c33e535a85840dbb02e3b,f6d4ccd11c7def8e9b0a7cbfea8c9b1a733540a60eea288eddb58a3da5f060761c8cb089728d64db62b77cbfd9b4488c9c4207817292d620903a9813cd25ee9b,2023-01-13T23:45:00.000,2023-01-14T00:00:00.000,306,0.36,17031081700.0,17031081700.0,8.0,8.0,5.0,3.0,0.0,0.0,8.5,Credit Card,Flash Cab,41.892042136,-87.63186395,POINT (-87.6318639497 41.8920421365),41.892042136,-87.63186395,POINT (-87.6318639497 41.8920421365)
9c19465887bef0e904770da910f00a2e67660de7,58ba68a5ed675f1dd391281aa8853366f7759face1a388abf6b64c8a9e5f24d65de820eb60b293a3a8b6dbd48e8019439535d20faf2576989701a5936c4e77b8,2023-01-13T23:45:00.000,2023-01-13T23:45:00.000,660,0.3,,,32.0,6.0,15.5,3.8,0.0,1.5,20.8,Credit Card,Taxi Affiliation Services,41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841),41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014)
fddcf376b2c37b9331d2595ac703f4c925d32711,b71c6761efe32829e7e453b0c6fcb78a456a7d83c720c746ac0575025dd8c5e3cd6b554288cf71419c89931c34166201ab5f47fe928d5d18e377bad66b8750fc,2023-01-13T23:45:00.000,2023-01-13T23:45:00.000,153,0.0,,,7.0,7.0,11.0,2.67,0.0,0.0,13.67,Mobile,Flash Cab,41.922686284,-87.649488729,POINT (-87.6494887289 41.9226862843),41.922686284,-87.649488729,POINT (-87.6494887289 41.9226862843)
414d5a7b57a9a32281ffaa38f209d8becb12ea0f,f9bc93a0ba6b1f18c9709a96c99bb9c5a99054b1711f80ddfe986a0f78a02470f146c48fd7d66bf74fe374f53d032676cb2fb7871afce4314dfdac97d4f22d32,2023-01-13T23:45:00.000,2023-01-14T00:00:00.000,453,4.71,,,8.0,3.0,14.0,2.9,0.0,0.0,17.4,Credit Card,City Service,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.96581197,-87.655878786,POINT (-87.6558787862 41.96581197)
3138ddce545bc1f2e20d627e12ea2efd90528e00,61d83eb1d34ccd8dac5bdd962bc13e2ac077b0c7ecbf1d0da9b3153b3c01a3d2cc602501919974096100cf70f1621caaf3f8c2510c45748d78c279b67d9bf0cf,2023-01-13T23:45:00.000,2023-01-14T00:15:00.000,1740,15.7,,,76.0,,58.75,13.05,0.0,6.0,78.3,Credit Card,Globe Taxi,41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),,,
07ab2ad8e44ed0adceb3e087b23fbe29ea7ce6e3,ebdfb00f38c617622248af90f5f2d6b5b43cd03e9254111fd71b942b6cd87a84fdf38c6e1203d3c8bee77c73fabfb2fc84f3663b1a86f4cc90acbeeabd615f27,2023-01-13T23:45:00.000,2023-01-14T00:00:00.000,660,0.0,,,8.0,8.0,6.75,0.0,0.0,0.0,6.75,Cash,Choice Taxi Association,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
a0f1643dc0e9595330d0e4fa92a0651dd2aa5b8e,119db775284b2ff29c31eba3cd0166a049b0a48e4f3a6ccbfbf4ce07aa861fcf363a52f35885851d6948616b46b4f77eaba65ab72567e7ebe624d243b0c8d82e,2023-01-13T23:45:00.000,2023-01-14T00:15:00.000,1369,17.75,,17031081300.0,,8.0,43.75,8.2,0.0,4.0,56.45,Mobile,Medallion Leasin,,,,41.898331794,-87.620762865,POINT (-87.6207628651 41.8983317935)
091a63ec7ebb40964e7aa64d267f4db96a27f3a6,a5af44e477d4a113284fc380e77366cecd26cf2d5dcf668a27be74b6eb2b50ad4c73271ffb06bbd4e7d22b1369bcaf63e6b416ee94ea20d07a8328674eb9be91,2023-01-13T23:45:00.000,2023-01-14T00:00:00.000,1108,9.08,,,8.0,29.0,24.5,0.0,0.0,0.0,24.5,Prcard,5 Star Taxi,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.860190019,-87.7172201,POINT (-87.7172201 41.8601900192)
99ca3e7ecb03fe307794314e28c57de44165eec4,6c6bb220c0c5f895374a902ce390b95a3f928b11f7f7e5a5a44eeef8921ca0b886817b10cf54e3e25e60fe5b48770566acab12acf377db669159bb8c44ff87e2,2023-01-13T23:45:00.000,2023-01-14T00:15:00.000,2097,32.78,,,,,77.5,10.0,0.0,40.0,128.0,Credit Card,Medallion Leasin,,,,,,
406c7c1c80f663fa535d2b8c8f4e476cb5447fd4,ad4b1730fcbfdb84e41313179a688924012db322823f487d70ffcdbf1fa0e9ec11c35045af7e7cf561db41f5a46939ab7ea0565dc6fa26a0d14f68f6f568b92e,2023-01-13T23:45:00.000,2023-01-14T00:15:00.000,1865,6.6,,,6.0,22.0,21.0,5.0,0.0,3.5,30.0,Credit Card,Flash Cab,41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014),41.92276062,-87.699155343,POINT (-87.6991553432 41.9227606205)
16dc39e7a8093152bc773c0134093d9a144f4f99,279e6ef4129260b19e953938f5ca14fba369cbd6db1f06b0609470a96544c33bb6543e5edfbd300a3e098960531aee298b798c7d7fbbcd2cbdc5a6ec5c8818c4,2023-01-13T23:45:00.000,2023-01-14T00:00:00.000,900,7.1,,,32.0,3.0,20.0,4.25,0.0,1.0,25.25,Credit Card,Taxi Affiliation Services,41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841),41.96581197,-87.655878786,POINT (-87.6558787862 41.96581197)
1a91667426af40eb814ac14787cd22de33de44cc,3eadc40f0f66886a6773acf85b7726e81975d9fb7ce9714def7bf5ceae7dfbcaa495822aeae16e682171de5cecc018084e39557835692db90ec5b52bf4bf350d,2023-01-13T23:45:00.000,2023-01-13T23:45:00.000,31,0.06,,,7.0,7.0,3.25,0.0,0.0,0.0,3.25,Cash,City Service,41.922686284,-87.649488729,POINT (-87.6494887289 41.9226862843),41.922686284,-87.649488729,POINT (-87.6494887289 41.9226862843)
8c5a01abb7d651fc8f56c5e7f48849b9742282b0,14bbb3f71ff875f5301e793e0e401c6ad500a0c71f21ea157ee05d015518961ea4218ca65bd56d25b28216c4fd5acaec52f140eb38c25a44bf0404ec4f048cb8,2023-01-13T23:45:00.000,2023-01-14T00:00:00.000,426,1.33,,,8.0,24.0,7.0,1.35,0.0,0.0,8.85,Mobile,Koam Taxi Association,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.901206994,-87.676355989,POINT (-87.6763559892 41.9012069941)
a000f27abcc1d1882bb92502e026ec2886dfdf51,58a80cdb3c9c1a43c90bb9b1d4faa5da222f6b7cf92bc55bd4d0ab6293924f7516091832597425ff50cf147f0f60631bbf079aa4cbd467a437deae0324fbdb9a,2023-01-13T23:45:00.000,2023-01-14T00:00:00.000,1431,16.47,,,76.0,7.0,40.75,6.79,0.0,4.0,52.04,Credit Card,5 Star Taxi,41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),41.922686284,-87.649488729,POINT (-87.6494887289 41.9226862843)
62e77edccadb4629d205e534d135aa04320c2381,a572ffd405aa83dbb69bede971599929a94ec9bd59aff468b57030d1ecfcc8bcd42e81b1f8153a04c872997b47dea4c95b09d5c75fa09fac38b2d79760f48785,2023-01-13T23:45:00.000,2023-01-14T00:00:00.000,572,2.44,,,28.0,7.0,11.0,2.44,0.0,0.0,13.44,Mobile,Medallion Leasin,41.874005383,-87.66351755,POINT (-87.6635175498 41.874005383),41.922686284,-87.649488729,POINT (-87.6494887289 41.9226862843)
b22300b34159f0b92107a66377d463c490932925,624a6a680c34b514659e430a8c859b763e61c2cd9f0e2f076fe0b2bc6157670cf884a9fb4dca2bd996ba2ae7315f9527cb1fd3fda8e0ab7641f247bb3dfb560e,2023-01-13T23:45:00.000,2023-01-14T00:00:00.000,1284,10.2,,,76.0,,26.75,7.81,0.0,4.0,39.06,Credit Card,Chicago Independents,41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),,,
390a792fa60adf79a37b18f6a8a6d46ae93e23f8,2e39270dfbbd3e522e303548f2153f6dabb4c1876d61f5ea9a30560c58171da372c51c8dffc393360f2d65e2e401af07fed10a86d2aa7da74c538bece8a4ada5,2023-01-13T23:45:00.000,2023-01-13T23:45:00.000,550,1.19,,,8.0,8.0,7.25,2.0,0.0,0.0,9.75,Credit Card,City Service,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
91a074507b5313ffa889ef84d6be6a7a8be1046c,ba00e9e869bec19b8a1fda607747c69673802b3a468e206af24177b03010903f9231c91fb51e4aed7d5bab4ce8d015445ef30c2e83b8a57d7438f824ce5bde84,2023-01-13T23:45:00.000,2023-01-13T23:45:00.000,297,1.13,17031081600.0,17031839100.0,8.0,32.0,6.25,2.0,0.0,0.0,8.75,Credit Card,5 Star Taxi,41.892072635,-87.628874157,POINT (-87.6288741572 41.8920726347),41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707)
15cf40454203b09d114226dbdf05d03a0cb523d9,dfe0b23f70d816bcd021cf8f279b99baa5173ebe381a208a998dd2a8b879a6d9cb40675cb988eebcb963e9ddbf79c1618810110e5422ba260d9677791efa2715,2023-01-13T23:45:00.000,2023-01-13T23:45:00.000,251,0.91,,,32.0,28.0,11.0,2.67,0.0,0.0,13.67,Mobile,Medallion Leasin,41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841),41.874005383,-87.66351755,POINT (-87.6635175498 41.874005383)
accf0531ac6e8f26c9aa08ef2543e6ae19fa8f85,1f041942ef7c61fea34c62c89aea8231e4277ca158d54ef1a738be59f3099e32f7f6626f22cdd82e425bdff13f179feb3f1b12f34b8c1addd999239551c17d2d,2023-01-13T23:45:00.000,2023-01-14T00:15:00.000,1418,11.85,,,8.0,8.0,32.5,0.0,0.0,0.0,32.5,Prcard,Flash Cab,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
575ca719002693fbb77c0b02070d5f0510c4f1a1,1bb875f74db6b3d8bcab27f6784218036ec738c201e5334b477f2c6b93d866f9f3ef90dc9c7fe1d1c50275b7acc6087cff8011a5ced4e3b546cb6c643c85b119,2023-01-13T23:45:00.000,2023-01-14T00:00:00.000,1106,11.55,,,8.0,69.0,30.25,6.15,0.0,0.0,36.9,Credit Card,Flash Cab,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.763246799,-87.616134111,POINT (-87.6161341112 41.7632467988)
da4d96ecf45a7a0dcb8a0b8489e94f4ec9b9cc7f,a572ffd405aa83dbb69bede971599929a94ec9bd59aff468b57030d1ecfcc8bcd42e81b1f8153a04c872997b47dea4c95b09d5c75fa09fac38b2d79760f48785,2023-01-13T23:45:00.000,2023-01-13T23:45:00.000,472,1.85,,,32.0,24.0,8.0,2.0,0.0,0.0,10.5,Credit Card,Medallion Leasin,41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841),41.901206994,-87.676355989,POINT (-87.6763559892 41.9012069941)
1abfc0c5119b03bfa67525c7e2eca59d94b7f3f2,c8c3f1713dadc77d30d959755c933092b402d0c3cef08e5b1594d1e36d00c0ca62b39a2d038a3695b7cf8f3dbecc12c239175f04807cf0c2a1d077fd447deea3,2023-01-13T23:45:00.000,2023-01-14T00:00:00.000,1084,10.95,,,8.0,69.0,28.5,0.0,0.0,0.0,29.0,Credit Card,Medallion Leasin,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.763246799,-87.616134111,POINT (-87.6161341112 41.7632467988)
a0aa83daae3c761d3dbcf7d1efac27c1dffb539f,d3e38cf4471f5b65aa0c41a155252c395b7c8593ac6fb5741e0cac5f68831f4f418eebc0f19ea0acd5b398d6b376ec7cbb2dfa9b846af33a9d27146e2a009b4b,2023-01-13T23:45:00.000,2023-01-14T00:15:00.000,1321,18.07,,,,32.0,44.75,7.39,0.0,4.0,56.64,Credit Card,5 Star Taxi,,,,41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841)
03527551796f7d8f0b925eeee0ed1d65278f8c6d,bb4e75d3065311c33024a434640731c43fd2cf9e4482eb9e17cbf9f0ff0ed005455ffe22797df66b7467489a738e7be52c5983e16615b31c7c1d6af3ee0eb965,2023-01-13T23:45:00.000,2023-01-14T00:00:00.000,1020,0.5,,,32.0,77.0,23.75,5.05,0.0,1.0,29.8,Credit Card,Taxi Affiliation Services,41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841),41.9867118,-87.663416405,POINT (-87.6634164054 41.9867117999)
388cc936c0e89da83ba55e7c18fb987a792561d0,e64c125ab06441db8101d7c98eec723e18c3dcd1cf39f8387d792ad8477f0a3a56dee2881e25cee7c9e929bba5d35c71bdfdb66781a521059a4a5b798d0458e0,2023-01-13T23:45:00.000,2023-01-14T00:15:00.000,1740,4.3,,,32.0,32.0,18.25,0.0,0.0,1.5,19.75,Cash,Taxi Affiliation Services,41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841),41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841)
